title,url,publish_date,matching_keyword,word_count,html_file,markdown_file
The Quran is a Book of Satan: 100% Proof Here in Quranic Verses and Muhammad's Hadith,https://www.maxshimbaministries.org/2025/05/the-quran-is-book-of-satan-100-proof.html,"May 21, 2025",quran,2267,,
Muhammad Was a Prophet Only for the Arabs,https://www.maxshimbaministries.org/2025/05/muhammad-was-prophet-only-for-arabs.html,"May 21, 2025",islam,970,,
HOW CAN ALLAH HAVE A SHADOW WITHOUT A BODY?,https://www.maxshimbaministries.org/2025/05/how-can-allah-have-shadow-without-body.html,"May 21, 2025",muslim,131,,
ISLAM IS A PATH TO HELL,https://www.maxshimbaministries.org/2025/05/islam-is-path-to-hell.html,"May 21, 2025",islam,470,,
MUHAMMAD WAS WHITE AND NOT AN ARAB,https://www.maxshimbaministries.org/2025/05/muhammad-was-white-and-not-arab.html,"May 21, 2025",muslim,410,,
"IF ALLAH IS GOD, WHY DID HIS EYES HURT UNTIL THEY BECAME RED?",https://www.maxshimbaministries.org/2025/05/if-allah-is-god-why-did-his-eyes-hurt.html,"May 21, 2025",allah,285,,
JESUS IS GOOD  JESUS IS GOD,https://www.maxshimbaministries.org/2025/05/jesus-is-good-jesus-is-god.html,"May 21, 2025",islam,521,,
The Origins of Islam,https://www.maxshimbaministries.org/2025/05/the-origins-of-islam.html,"May 21, 2025",islam,4607,,
SATAN LIVES IN MECCA,https://www.maxshimbaministries.org/2025/05/satan-lives-in-mecca.html,"May 21, 2025",muslim,748,,
Understanding the Integrity of the Bible: A Qur'anic Perspective,https://www.maxshimbaministries.org/2025/05/understanding-integrity-of-bible.html,"May 21, 2025",muslim,455,,
WHY CHRISTIANITY IS BETTER THAN ISLAM?,https://www.maxshimbaministries.org/2025/05/why-christianity-is-better-than-islam.html,"May 21, 2025",islam,3281,,
ALLAH AND MUHAMMAD DO NOT KNOW HOW MANY WINGS ANGELS HAVE,https://www.maxshimbaministries.org/2025/05/allah-and-muhammad-do-not-know-how-many.html,"May 21, 2025",quran,3145,,
ALLAH CLAIMS THAT THE WORLD HAS TWO EASTS AND TWO WESTS?,https://www.maxshimbaministries.org/2025/05/allah-claims-that-world-has-two-easts.html,"May 21, 2025",quran,583,,
Muhammad Was Baptized with Much Water Just Like the Apostle Paul,https://www.maxshimbaministries.org/2025/05/muhammad-was-baptized-with-much-water.html,"May 21, 2025",muslim,287,,
Wapi Kaini Alipata Mke Wake?,https://www.maxshimbaministries.org/2025/05/wapi-kaini-alipata-mke-wake.html,"May 21, 2025",dua,1178,,
"WHY DIDN'T YAHYA ""JOHN"" IN THE QURAN BAPTIZE MUSLIMS?",https://www.maxshimbaministries.org/2025/05/why-didnt-yahya-john-in-quran-baptize.html,"May 21, 2025",islam,363,,
THE QURAN AND HADITH CONFIRM PAUL'S PROPHETHOOD,https://www.maxshimbaministries.org/2025/05/the-quran-and-hadith-confirm-pauls.html,"May 21, 2025",islam,1223,,
ISHMAEL WAS NEITHER AN ARAB NOR A MUSLIM,https://www.maxshimbaministries.org/2025/05/ishmael-was-neither-arab-nor-muslim_21.html,"May 21, 2025",islam,942,,
ALLAH REVEALED VERSES AND SAID THE QURAN WAS ALTERED AND IS FULL OF DOUBT,https://www.maxshimbaministries.org/2025/05/allah-revealed-verses-and-said-quran_21.html,"May 21, 2025",muslim,466,,
ARABIC IS THE LANGUAGE OF HELL,https://www.maxshimbaministries.org/2025/05/arabic-is-language-of-hell.html,"May 21, 2025",allah,448,,
"MUHAMMAD WAS POSSESSED BY 80,000 JINN IN HIS BODY",https://www.maxshimbaministries.org/2025/05/muhammad-was-possessed-by-80000-jinn-in.html,"May 21, 2025",islam,696,,
SEVENTEEN DIFFERENCES BETWEEN JESUS OF THE CHRISTIANS AND ISA OF THE MUSLIMS,https://www.maxshimbaministries.org/2025/05/seventeen-differences-between-jesus-of.html,"May 21, 2025",muslim,3770,,
CONTROVERSIES AND DOUBTS IN THE HADITH OF MUHAMMAD,https://www.maxshimbaministries.org/2025/05/controversies-and-doubts-in-hadith-of.html,"May 21, 2025",muslim,3999,,
JIBRIL IN THE QURAN IS NOT GABRIEL IN THE BIBLE,https://www.maxshimbaministries.org/2025/05/jibril-in-quran-is-not-gabriel-in-bible.html,"May 21, 2025",islam,2771,,
Muhammad was a False Prophet and Not from Allah,https://www.maxshimbaministries.org/2025/05/muhammad-was-false-prophet-and-not-from.html,"May 21, 2025",islam,5304,,
THE HOLY TRINITY ACCORDING TO THE BIBLE AND THE QURAN,https://www.maxshimbaministries.org/2025/05/the-holy-trinity-according-to-bible-and.html,"May 21, 2025",quran,4888,,
ALLAH DOES NOT KNOW HOW MANY DAYS IT TOOK TO CREATE THE EARTH,https://www.maxshimbaministries.org/2025/05/allah-does-not-know-how-many-days-it.html,"May 21, 2025",quran,534,,
ALLAH SWEARS BY THE CREATOR OF MALE AND FEMALE,https://www.maxshimbaministries.org/2025/05/allah-swears-by-creator-of-male-and.html,"May 21, 2025",islam,247,,
"A BOOK FULL OF CONTRADICTIONS, WITHOUT DIRECTION OR LOGICAL FLOW",https://www.maxshimbaministries.org/2025/05/a-book-full-of-contradictions-without.html,"May 21, 2025",muslim,459,,
"MARY, THE MOTHER OF JESUS, WAS SHE AARON AND MOSES' SISTER?",https://www.maxshimbaministries.org/2025/05/mary-mother-of-jesus-was-she-aaron-and.html,"May 21, 2025",muslim,1010,,
GREAT CONFUSION REGARDING THE QURAN,https://www.maxshimbaministries.org/2025/05/great-confusion-regarding-quran.html,"May 21, 2025",quran,108,,
CONTRADICTIONS IN THE QURAN: HOW WAS ADAM CREATED?,https://www.maxshimbaministries.org/2025/05/contradictions-in-quran-how-was-adam.html,"May 21, 2025",quran,247,,
ALLAH CUT MUHAMMAD'S MAIN ARTERY,https://www.maxshimbaministries.org/2025/05/allah-cut-muhammads-main-artery.html,"May 21, 2025",quran,2414,,
ALLAH ADMITS THAT CHRISTIANITY IS A RELIGION THAT PRECEDED ISLAM,https://www.maxshimbaministries.org/2025/05/allah-admits-that-christianity-is.html,"May 21, 2025",islam,333,,
CHRISTIANITY IS NOT A RELIGION BUT A FAITH WITH FELLOWSHIP WITH GOD,https://www.maxshimbaministries.org/2025/05/christianity-is-not-religion-but-faith.html,"May 21, 2025",islam,587,,
ALLAH IS NOT JEHOVAH YAHWEH ( يهوه ) AND DOESN'T HAVE A SPECIFIC NAME,https://www.maxshimbaministries.org/2025/05/allah-is-not-jehovah-yahweh-and-doesnt.html,"May 21, 2025",muslim,680,,
ALLAH SWORE BY JESUS CHRIST HIS LORD,https://www.maxshimbaministries.org/2025/05/allah-swore-by-jesus-christ-his-lord.html,"May 21, 2025",allah,555,,
ALLAH REVEALED THE BIBLE,https://www.maxshimbaministries.org/2025/05/allah-revealed-bible.html,"May 21, 2025",muslim,254,,
"GOD IS IMPARTIAL, BUT ALLAH IS PARTIAL—FAVORING ONLY THE ARABS",https://www.maxshimbaministries.org/2025/12/god-is-impartial-but-allah-is.html,"May 4, 2022",allah,541,,
THE CHARACTER OF A FOOL,https://www.maxshimbaministries.org/2025/12/the-character-of-fool.html,"May 3, 2022",muslim,130,,
The Disobedience of Some Companions of Prophet Muhammad (SAWW) and Their Return to Disbelief,https://www.maxshimbaministries.org/2025/12/the-disobedience-of-some-companions-of.html,"January 21, 2022",muhammad,822,,
MUHAMMAD’S PROPHECY THAT HIS COMPANIONS WOULD ABANDON ISLAM AND RETURN TO CHRISTIANITY,https://www.maxshimbaministries.org/2025/12/muhammads-prophecy-that-his-companions.html,"January 21, 2022",islam,620,,
DOES RAIN REMOVE THE POLLUTION OF SATAN FROM MUSLIMS?,https://www.maxshimbaministries.org/2025/12/does-rain-remove-pollution-of-satan.html,"January 14, 2022",muslim,564,,
BACA IS NOT MECCA: A Theological Refutation,https://www.maxshimbaministries.org/2025/06/baca-is-not-mecca-theological-refutation.html,"January 12, 2022",muslim,765,,
The Only Prophecy of Muhammad Given by Allah to His Muslim Ummah,https://www.maxshimbaministries.org/2025/07/the-only-prophecy-of-muhammad-given-by.html,"December 23, 2021",islam,307,,
Was There a Flood During the Time of Moses?,https://www.maxshimbaministries.org/2025/07/was-there-flood-during-time-of-moses.html,"December 2, 2021",tafsir,815,,
"The Twenty Versions of the Qur'an, all are in Arabic and not the same",https://www.maxshimbaministries.org/2025/07/the-twenty-versions-of-quran-all-are-in.html,"November 30, 2021",islam,615,,
The Qur'anic Cosmology of Stars as Weapons Against Demons,https://www.maxshimbaministries.org/2025/07/the-quranic-cosmology-of-stars-as.html,"November 25, 2021",islam,651,,
CONTROVERSY: THE QUR'AN AND MUHAMMAD CLAIM ALLAH CREATED SEVEN EARTHS,https://www.maxshimbaministries.org/2025/07/controversy-quran-and-muhammad-claim.html,"November 25, 2021",muhammad,803,,
"WERE JINNS, DEMONS, EVIL SPIRITS AND ALL CREATED BY ALLAH?",https://www.maxshimbaministries.org/2026/01/were-jinns-demons-evil-spirits-and-all.html,"March 11, 2021",muhammad,916,,
Did Jesus say that He is God?,https://www.maxshimbaministries.org/2025/06/did-jesus-say-that-he-is-god.html,"October 22, 2019",islam,1033,,
Was Jesus Sent Only to Israel?,https://www.maxshimbaministries.org/2025/06/was-jesus-sent-only-to-israel.html,"October 22, 2019",muslim,946,,
THE COMPANIONS OF MUHAMMAD WERE THIEVES,https://www.maxshimbaministries.org/2025/12/the-companions-of-muhammad-were-thieves.html,"July 26, 2019",muhammad,302,,
WHY JESUS CHRIST IS GREATER THAN MUHAMMAD AND ALLAH,https://www.maxshimbaministries.org/2025/06/why-jesus-christ-is-greater-than.html,"April 16, 2019",muslim,901,,
MOHAMMAD IN THE BIBLE,https://www.maxshimbaministries.org/2025/06/mohammad-in-bible.html,"April 12, 2019",muslim,642,,
THE GOSPEL OF BARNABAS IS A FORGERY,https://www.maxshimbaministries.org/2025/12/the-gospel-of-barnabas-is-forgery.html,"March 18, 2019",islam,958,,
WHY DO ISLAMIC NAMES RESEMBLE THE NAMES OF JINNS?,https://www.maxshimbaministries.org/2025/12/why-do-islamic-names-resemble-names-of.html,"March 18, 2019",islam,561,,
The Case of Prophet Muhammad and the Importance of Maternal Breast Milk,https://www.maxshimbaministries.org/2025/07/the-case-of-prophet-muhammad-and.html,"May 20, 2018",islam,889,,
The Myth of the Two Seas Not Mixing in the Qur'an,https://www.maxshimbaministries.org/2025/07/the-myth-of-two-seas-not-mixing-in-quran.html,"May 16, 2018",muslim,912,,
ALLAH — THE DESTROYER OF GENERATIONS EVEN BEFORE THE COMING OF THE INSANE PROPHET,https://www.maxshimbaministries.org/2025/07/allah-destroyer-of-generations-even.html,"May 3, 2018",islam,649,,
Divine Origin of Divorce in Islam,https://www.maxshimbaministries.org/2025/07/divine-origin-of-divorce-in-islam.html,"April 29, 2018",islam,1054,,
WHERE DID JESUS PROSTRATE?,https://www.maxshimbaministries.org/2025/07/where-did-jesus-prostrate.html,"May 25, 2017",islam,1026,,
JESUS IS GOD “THE WORD FROM ALLAH” ACCORDING TO THE QURAN,https://www.maxshimbaministries.org/2025/06/jesus-is-god-word-from-allah-according.html,"April 30, 2017",quran,713,,
Under Which Priesthood Does Muhammad Serve?,https://www.maxshimbaministries.org/2025/07/under-which-priesthood-does-muhammad.html,"March 29, 2017",muhammad,788,,
"“MUSLIMS, AWAKEN FROM SLUMBER TO REALIZE THAT CHRISTIANS ARE NOT INFIDELS”",https://www.maxshimbaministries.org/2025/12/muslims-awaken-from-slumber-to-realize.html,"January 10, 2017",muslim,943,,
"“MUSLIMS, AWAKEN FROM SLUMBER TO REALIZE THAT CHRISTIANS ARE NOT INFIDELS”",https://www.maxshimbaministries.org/2025/10/muslims-awaken-from-slumber-to-realize.html,"January 10, 2017",muslim,943,,
HOW MANY ALLAHS DO YOU MUSLIMS HAVE?,https://www.maxshimbaministries.org/2025/12/how-many-allahs-do-you-muslims-have.html,"December 29, 2016",muslim,728,,
ALL MUSLIMS TO BE JUDGED BY JESUS,https://www.maxshimbaministries.org/2025/12/all-muslims-to-be-judged-by-jesus.html,"December 29, 2016",muslim,265,,
THE PARENTS OF MUHAMMAD WERE UNBELIEVERS AND THEY DIED AS UNBELIEVERS,https://www.maxshimbaministries.org/2025/12/the-parents-of-muhammad-were.html,"December 29, 2016",muhammad,916,,
DO YOU KNOW WHY MUSLIMS SEND BLESSINGS (SALAWAT) UPON MUHAMMAD EVERY DAY?,https://www.maxshimbaministries.org/2025/12/do-you-know-why-muslims-send-blessings.html,"December 29, 2016",muslim,492,,
THE PARENTS OF MUHAMMAD WERE UNBELIEVERS AND DIED AS UNBELIEVERS,https://www.maxshimbaministries.org/2025/06/the-parents-of-muhammad-were.html,"December 29, 2016",muhammad,1525,,
"Where is the copy of the Torah, the Psalms, and the Gospel that existed before the Qur’an and before the birth of Muhammad?",https://www.maxshimbaministries.org/2025/12/where-is-copy-of-torah-psalms-and.html,"December 20, 2016",islam,115,,
"SO, THE QURAN IS FULL OF DOUBT AND IS NOT CLEAR",https://www.maxshimbaministries.org/2025/12/so-quran-is-full-of-doubt-and-is-not.html,"December 20, 2016",muslim,754,,
ALLAH CREATED WITCHCRAFT AND SENT IT DOWN TO THE PROPHET MUHAMMAD,https://www.maxshimbaministries.org/2025/12/allah-created-witchcraft-and-sent-it.html,"December 20, 2016",muslim,974,,
SINGERS AND LISTENERS OF TAARAB WILL ALL GO TO HELL,https://www.maxshimbaministries.org/2025/05/singers-and-listeners-of-taarab-will.html,"December 20, 2016",allah,349,,
SO THE QURAN IS FULL OF DOUBT AND IS NOT CLEAR,https://www.maxshimbaministries.org/2025/06/so-quran-is-full-of-doubt-and-is-not.html,"December 20, 2016",quran,842,,
"ALLAH, THE CREATION OF SORCERY, AND ITS REVELATION TO PROPHET MUHAMMAD",https://www.maxshimbaministries.org/2025/06/allah-creation-of-sorcery-and-its.html,"December 20, 2016",muslim,825,,
AISHA SAYS THAT MUHAMMAD WAS BEWITCHED,https://www.maxshimbaministries.org/2025/12/aisha-says-that-muhammad-was-bewitched.html,"December 17, 2016",muhammad,464,,
MUHAMMAD ADMITS HE IS A FALSE PROPHET AND DOES NOT KNOW WHAT WILL HAPPEN TO HIM AFTER DEATH,https://www.maxshimbaministries.org/2025/06/muhammad-admits-he-is-false-prophet-and.html,"December 14, 2016",islam,827,,
MUHAMMAD SAYS PLANETS RISE AND RUN LIKE THE SUN AND MOON.,https://www.maxshimbaministries.org/2025/06/muhammad-says-planets-rise-and-run-like.html,"December 14, 2016",muslim,295,,
THE ORIGIN OF THE QURAN AND ISLAM IS SATANIC,https://www.maxshimbaministries.org/2025/05/the-origin-of-quran-and-islam-is-satanic.html,"December 5, 2016",islam,1065,,
MUHAMMAD SWEARS BY JESUS HIS GOD,https://www.maxshimbaministries.org/2025/06/muhammad-swears-by-jesus-his-god.html,"December 2, 2016",muhammad,225,,
Muhammad’s Insult and Curse Against an Orphan: An Interfaith Perspective on Ethical Speech,https://www.maxshimbaministries.org/2025/07/muhammads-insult-and-curse-against.html,"November 29, 2016",islam,773,,
Insults Among Muslims: A Sacred Ritual According to the Late Muhammad?,https://www.maxshimbaministries.org/2025/07/insults-among-muslims-sacred-ritual.html,"November 29, 2016",islam,656,,
WHY DO MUSLIMS LIKE TO INSULT CHRISTIANS?,https://www.maxshimbaministries.org/2025/05/why-do-muslims-like-to-insult-christians.html,"November 16, 2016",muslim,541,,
MUHAMMAD WAS GIVEN PROPHETHOOD BY HIS WIFE KHADIJA,https://www.maxshimbaministries.org/2025/12/muhammad-was-given-prophethood-by-his.html,"October 29, 2016",muhammad,353,,
ISLAM IS A RELIGION OF WAR AND COERCION,https://www.maxshimbaministries.org/2025/12/islam-is-religion-of-war-and-coercion.html,"October 27, 2016",islam,1068,,
ALLAH DOES NOT KNOW MATHEMATICS OR ARITHMETIC,https://www.maxshimbaministries.org/2025/12/allah-does-not-know-mathematics-or.html,"October 27, 2016",muhammad,569,,
HAS ALLAH FABRICATED (DISTORTED) SCIENCE AND CREATION?**,https://www.maxshimbaministries.org/2025/12/has-allah-fabricated-distorted-science.html,"October 26, 2016",allah,604,,
ALLAH SAYS THE EARTH IS LIKE A CARPET—SO ALLAH DID NOT CREATE THE EARTH,https://www.maxshimbaministries.org/2025/12/allah-says-earth-is-like-carpetso-allah.html,"October 26, 2016",allah,539,,
ALLAH AND MUSLIMS DO NOT UNDERSTAND SCIENCE ABOUT THE SUN,https://www.maxshimbaministries.org/2025/05/allah-and-muslims-do-not-understand.html,"October 21, 2016",muslim,6449,,
The Mawlid of Prophet Muhammad is Haram,https://www.maxshimbaministries.org/2025/12/the-mawlid-of-prophet-muhammad-is-haram.html,"October 16, 2016",islam,796,,
A GREAT CONTRADICTION AND CONFUSION IN THE QURAN ABOUT MOSES ACCUSING AARON AND THE SAMARITAN OF MAKING THE GOLDEN CALF,https://www.maxshimbaministries.org/2025/12/a-great-contradiction-and-confusion-in.html,"October 16, 2016",quran,737,,
Controversy: The Noah of the Quran is Different from the Noah of the Bible,https://www.maxshimbaministries.org/2025/05/controversy-noah-of-quran-is-different.html,"October 16, 2016",muslim,450,,
ALLAH REVEALS A VERSE CLAIMING THAT HE DWELLS IN MAKKAH AND NOT IN HEAVEN,https://www.maxshimbaministries.org/2025/12/allah-reveals-verse-claiming-that-he.html,"September 29, 2016",muslim,406,,
"IF JESUS IS GOD, WHY DID HE DIE?",https://www.maxshimbaministries.org/2025/07/if-jesus-is-god-why-did-he-die.html,"September 26, 2016",muslim,577,,
"JESUS CHRIST: THE JUDGE OF ALL – INCLUDING MUSLIMS, MUHAMMAD, JINNS, AND ALLAH",https://www.maxshimbaministries.org/2025/07/jesus-christ-judge-of-all-including.html,"September 26, 2016",islam,575,,
ALLAH REVEALED A VERSE AND MADE IT CLEAR THAT SYNAGOGUES ARE NOT MOSQUES,https://www.maxshimbaministries.org/2025/12/allah-revealed-verse-and-made-it-clear.html,"September 24, 2016",islam,981,,
"QUESTION: WHEN JESUS DIED, WHO WAS RUNNING THE WORLD?",https://www.maxshimbaministries.org/2025/07/question-when-jesus-died-who-was.html,"September 22, 2016",muhammad,641,,
"ALLAH IS NOT YEHOVAH “YAHUH” (יְהוָה), THE ALMIGHTY GOD",https://www.maxshimbaministries.org/2025/12/allah-is-not-yehovah-yahuh-almighty-god.html,"September 9, 2016",quran,281,,
ISLAM IS A MAN-MADE RELIGION AND DID NOT EXIST BEFORE MUHAMMAD,https://www.maxshimbaministries.org/2025/05/islam-is-man-made-religion-and-did-not_21.html,"September 02, 2016",islam,254,,
ISLAM IS A MAN-MADE RELIGION AND DID NOT EXIST BEFORE MUHAMMAD,https://www.maxshimbaministries.org/2025/06/islam-is-man-made-religion-and-did-not.html,"September 02, 2016",islam,1193,,
MUHAMMAD AND ALLAH BREAK THE TORAH BY PERMITTING THE CONSUMPTION OF CAMEL MEAT AND DRINKING CAMEL URINE AND MILK,https://www.maxshimbaministries.org/2025/07/muhammad-and-allah-break-torah-by.html,"September 2, 2016",islam,567,,
MUHAMMAD IS DEAD BUT JESUS IS ALIVE,https://www.maxshimbaministries.org/2025/12/muhammad-is-dead-but-jesus-is-alive.html,"August 26, 2016",muhammad,1089,,
ALLAH HAS NO POWER TO FORGIVE THE SINS OF DEAD MUSLIMS,https://www.maxshimbaministries.org/2025/12/allah-has-no-power-to-forgive-sins-of.html,"August 26, 2016",islam,886,,
MUHAMMAD ENGAGED IN ROBBERY AND SEIZURE OF PEOPLE’S PROPERTY,https://www.maxshimbaministries.org/2025/12/muhammad-engaged-in-robbery-and-seizure.html,"August 26, 2016",muslim,175,,
MUHAMMAD ENGAGED IN SEIZURE AND LOOTING OF PEOPLE’S PROPERTY,https://www.maxshimbaministries.org/2025/12/muhammad-engaged-in-seizure-and-looting.html,"August 26, 2016",muhammad,248,,
WHY DOES THE NAME OF ALLAH HAVE NO POWER TO HEAL DISEASES?,https://www.maxshimbaministries.org/2025/12/why-does-name-of-allah-have-no-power-to.html,"August 26, 2016",islam,1094,,
WHY DID ALLAH REVEAL SURAH AL-HIJR VERSE 6 AND CALL THE PROPHET OF ISLAM INSANE?,https://www.maxshimbaministries.org/2025/12/why-did-allah-reveal-surah-al-hijr.html,"August 26, 2016",islam,413,,
MUHAMMAD PRACTICED MAGIC AND DIVINATION,https://www.maxshimbaministries.org/2025/12/muhammad-practiced-magic-and-divination.html,"August 26, 2016",islam,562,,
DO YOU KNOW HOW THE SATANIC VERSES ENTERED MUHAMMAD’S MOUTH?,https://www.maxshimbaministries.org/2025/12/do-you-know-how-satanic-verses-entered.html,"August 26, 2016",muslim,2055,,
"MUHAMMAD WAS A SINNER, BUT JESUS NEVER SINNED EVEN ONCE",https://www.maxshimbaministries.org/2025/12/muhammad-was-sinner-but-jesus-never.html,"August 26, 2016",muslim,487,,
"MUHAMMAD IS DEAD, BUT JESUS LIVES",https://www.maxshimbaministries.org/2025/07/muhammad-is-dead-but-jesus-lives.html,"August 26, 2016",muhammad,966,,
How Did the Satanic Verses Enter Muhammad’s Mouth?,https://www.maxshimbaministries.org/2025/07/how-did-satanic-verses-enter-muhammads.html,"August 26, 2016",muslim,2182,,
"Do You Understand Why Aisha, the Wife of Muhammad, Committed Adultery with Safwan ibn al-Muattal?",https://www.maxshimbaministries.org/2025/07/do-you-understand-why-aisha-wife-of.html,"August 26, 2016",muslim,514,,
MUHAMMAD CONFESSED THAT ADAM AND EVE WERE NOT MUSLIMS,https://www.maxshimbaministries.org/2025/12/muhammad-confessed-that-adam-and-eve.html,"August 10, 2016",islam,261,,
MUHAMMAD ADMITS THAT HIS FATHER IS IN HELL,https://www.maxshimbaministries.org/2025/12/muhammad-admits-that-his-father-is-in.html,"August 10, 2016",muslim,1130,,
MUHAMMAD AND MUSLIMS ASTOUNDED AFTER REALIZING JESUS WAS NOT A MUSLIM,https://www.maxshimbaministries.org/2025/05/muhammad-and-muslims-astounded-after.html,"July 23, 2016",islam,1316,,
I REFUSE TO BE A MUSLIM BECAUSE ALLAH WILL ENTER HELL LIKE CREATURES OF SIN,https://www.maxshimbaministries.org/2025/07/i-refuse-to-be-muslim-because-allah.html,"May 24, 2016",muslim,1025,,
Allah and Muhammad Do Not Favor African Muslim Women,https://www.maxshimbaministries.org/2025/07/allah-and-muhammad-do-not-favor-african.html,"May 22, 2016",islam,927,,
Muhammad’s “Satanic Portion” and the Four Surgeries: A Critical Analysis,https://www.maxshimbaministries.org/2025/07/muhammads-satanic-portion-and-four.html,"May 6, 2016",islam,556,,
Why Allah Cannot Have a Son Without a Wife,https://www.maxshimbaministries.org/2025/07/why-allah-cannot-have-son-without-wife.html,"May 1, 2016",islam,913,,
"ALLAH, MUHAMMAD, ISLAM, AND THE QURAN ARE 666",https://www.maxshimbaministries.org/2025/07/allah-muhammad-islam-and-quran-are-666.html,"April 13, 2016",islam,796,,
THE QURAN SAYS MUSLIMS BEAR THE BURDEN OF SIN,https://www.maxshimbaministries.org/2025/07/the-quran-says-muslims-bear-burden-of.html,"April 13, 2016",islam,905,,
The Kadhi Court Is Not Established in the Qur’an,https://www.maxshimbaministries.org/2025/07/the-kadhi-court-is-not-established-in.html,"April 11, 2016",islam,965,,
WHY DID MUHAMMAD OWN AFRICAN SLAVES AND CAPTIVES?,https://www.maxshimbaministries.org/2025/07/why-did-muhammad-own-african-slaves-and.html,"April 11, 2016",muhammad,892,,
"If Jesus Was God, Then Who Was He Praying To?",https://www.maxshimbaministries.org/2025/07/if-jesus-was-god-then-who-was-he.html,"April 10, 2016",muslim,892,,
Is Muhammad or Jibril the Spirit of Truth / the Holy Spirit?,https://www.maxshimbaministries.org/2025/07/is-muhammad-or-jibril-spirit-of-truth.html,"April 10, 2016",islam,1182,,
WAS JESUS SENT ONLY TO ISRAEL? (MATTHEW 15:26),https://www.maxshimbaministries.org/2025/07/was-jesus-sent-only-to-israel-matthew.html,"April 7, 2016",muslim,993,,
ISLAM DID NOT ORIGINATE FROM GOD,https://www.maxshimbaministries.org/2025/07/islam-did-not-originate-from-god.html,"April 7, 2016",islam,596,,
WHY DOES ALLAH HATE CHRISTIANS AND JEWS?,https://www.maxshimbaministries.org/2025/07/why-does-allah-hate-christians-and-jews.html,"April 7, 2016",islam,933,,
"""Major Scientific Errors in Islam Regarding the Sun""",https://www.maxshimbaministries.org/2025/07/major-scientific-errors-in-islam.html,"April 2, 2016",islam,974,,
THE HERITAGE OF ISLAM FROM PAGAN RELIGIONS (PART ONE),https://www.maxshimbaministries.org/2025/07/the-heritage-of-islam-from-pagan.html,"April 1, 2016",islam,1179,,
"ALLAH ALLOWS MUSLIMS TO EAT THE MEAT OF LIZARDS, MONITORS, HYENAS, AND DRINK CAMEL URINE",https://www.maxshimbaministries.org/2025/05/allah-allows-muslims-to-eat-meat-of.html,"March 26, 2016",islam,620,,
"FLIES, URINE, AND MUHAMMAD'S SPITTLE AS MEDICINE IN ISLAM",https://www.maxshimbaministries.org/2025/05/flies-urine-and-muhammads-spittle-as.html,"March 26, 2016",islam,779,,
ALLAH MAKES A MAJOR SCIENTIFIC AND GEOGRAPHICAL ERROR ABOUT THE SETTING/SINKING OF THE SUN,https://www.maxshimbaministries.org/2025/12/allah-makes-major-scientific-and.html,"March 22, 2016",islam,1409,,
ALLAH MAKES A BIG SCIENTIFIC AND GEOGRAPHICAL MISTAKE ABOUT THE SETTING OF THE SUN,https://www.maxshimbaministries.org/2025/05/allah-makes-big-scientific-and.html,"March 22, 2016",muslim,1464,,
Did Pharaoh (Firaun) Submit and Become a Muslim?,https://www.maxshimbaministries.org/2025/07/did-pharaoh-firaun-submit-and-become.html,"March 20, 2016",muslim,953,,
ALLAH AND ISLAM: A RELIGION OF THE DEAD,https://www.maxshimbaministries.org/2025/05/allah-and-islam-religion-of-dead.html,"March 11, 2016",islam,1448,,
JESUS IS GOD ACCORDING TO THE QURAN (PART ONE),https://www.maxshimbaministries.org/2025/12/jesus-is-god-according-to-quran-part-one.html,"January 20, 2016",islam,847,,
JESUS IS GOD ACCORDING TO THE QURAN – KING OF KINGS,https://www.maxshimbaministries.org/2025/06/jesus-is-god-according-to-quran-king-of.html,"January 20, 2016",islam,737,,
WHY IS THERE NO HEALING POWER IN ISLAM? WHY DO PEOPLE GET HEALED IN THE NAME OF JESUS IN CHRISTIANITY?,https://www.maxshimbaministries.org/2025/05/why-is-there-no-healing-power-in-islam.html,"December 16, 2015",islam,1171,,
THE NOAH OF THE QURAN IS DIFFERENT FROM THE NOAH OF THE BIBLE,https://www.maxshimbaministries.org/2025/12/the-noah-of-quran-is-different-from.html,"October 16, 2015",muslim,474,,
Jesus Existed Before the Creation of the World: A Theological Exposition,https://www.maxshimbaministries.org/2025/12/jesus-existed-before-creation-of-world.html,"August 17, 2015",islam,793,,
"IF JESUS WAS GOD, THEN TO WHOM WAS HE PRAYING?",https://www.maxshimbaministries.org/2025/12/if-jesus-was-god-then-to-whom-was-he.html,"August 17, 2015",islam,878,,
JESUS AS THE SON OF GOD: WHAT DOES IT MEAN?,https://www.maxshimbaministries.org/2025/12/jesus-as-son-of-god-what-does-it-mean.html,"August 15, 2015",muslim,785,,
Celebrating the Prophet Muhammad’s Birthday (Maulid) Is Paganism and Not Mentioned in the Qur’an,https://www.maxshimbaministries.org/2025/07/celebrating-prophet-muhammads-birthday.html,"August 15, 2015",muslim,894,,
"The Absence of Imams, Sheikhs, and Ustaadhs in the Qur’an: A Theological Inquiry",https://www.maxshimbaministries.org/2025/12/the-absence-of-imams-sheikhs-and.html,"August 14, 2015",islam,1008,,
ALLAH REVEALS SORCERY AND FORCES MUSLIMS TO PRACTICE IT,https://www.maxshimbaministries.org/2025/12/allah-reveals-sorcery-and-forces.html,"August 8, 2015",islam,868,,
Jesus is God According to the Qur’an (Part Two),https://www.maxshimbaministries.org/2025/12/jesus-is-god-according-to-quran-part-two.html,"August 8, 2015",allah,688,,
